Ordinal,Type,Added,AST
5,LINE,45,201
4,AST,20,201
5,LINE,2,679
4,AST,1,679
5,LINE,54,305
5,LINE,1,161
4,AST,1,161
5,LINE,2,58
5,LINE,12,386
4,AST,6,386
5,LINE,4,51
4,AST,3,51
5,LINE,2,173
4,AST,2,173
5,LINE,2,22
4,AST,1,22
5,LINE,10,242
4,AST,6,242
5,LINE,10,548
4,AST,16,548
5,LINE,11,613
4,AST,5,613
5,LINE,2,320
5,LINE,25,267
5,LINE,39,340
4,AST,18,340
5,LINE,17,97
4,AST,17,97
5,LINE,121,72
4,AST,25,72
5,LINE,1,81
4,AST,1,81
5,LINE,6,206
4,AST,3,206
5,LINE,5,617
4,AST,2,617
5,LINE,8,1036
5,LINE,60,267
4,AST,24,267
5,LINE,2,311
4,AST,2,311
5,LINE,14,822
4,AST,8,822
5,LINE,48,1349
4,AST,36,1349
5,LINE,6,56
5,LINE,48,115
4,AST,36,115
5,LINE,2,952
5,LINE,2,311
4,AST,2,311
5,LINE,14,353
4,AST,8,353
5,LINE,2,60
5,LINE,102,5081
5,LINE,52,1795
4,AST,5,1795
5,LINE,2,306
5,LINE,7,386
4,AST,6,386
5,LINE,11,145
4,AST,6,145
5,LINE,7,481
4,AST,3,481
5,LINE,4,49
5,LINE,55,1185
4,AST,35,1185
5,LINE,2,68
4,AST,2,68
5,LINE,18,300
4,AST,12,300
5,LINE,7,52
5,LINE,1090,546
5,LINE,3,262
4,AST,2,262
5,LINE,8,1004
4,AST,5,1004
5,LINE,130,383
4,AST,2,383
5,LINE,9,156
5,LINE,2,215
4,AST,2,215
5,LINE,4,1412
4,AST,3,1412
5,LINE,6,1296
4,AST,18,1296
5,LINE,18,799
5,LINE,10,173
4,AST,2,173
5,LINE,2,309
5,LINE,22,178
4,AST,8,178
5,LINE,8,632
4,AST,5,632
5,LINE,2,163
4,AST,1,163
5,LINE,6,117
4,AST,3,117
5,LINE,4,265
4,AST,4,265
5,LINE,7,247
4,AST,4,247
5,LINE,7,1719
4,AST,6,1719
5,LINE,7,5280
4,AST,2,5280
5,LINE,3,364
4,AST,6,364
5,LINE,15,125
4,AST,7,125
5,LINE,20,206
4,AST,13,206
5,LINE,4,1122
4,AST,9,1122
5,LINE,2,95
4,AST,1,95
5,LINE,2,107
4,AST,2,107
5,LINE,6,1135
4,AST,6,1135
5,LINE,32,23
4,AST,29,23
5,LINE,8,20
5,LINE,4,239
4,AST,4,239
5,LINE,37,84
4,AST,10,84
5,LINE,2,454
4,AST,2,454
5,LINE,29,5434
4,AST,20,5434
5,LINE,39,354
4,AST,18,354
5,LINE,28,507
4,AST,18,507
5,LINE,4,992
4,AST,2,992
5,LINE,38,68
4,AST,23,68
5,LINE,114,1043
4,AST,42,1043
5,LINE,2,948
5,LINE,2,271
4,AST,2,271
5,LINE,1,170
5,LINE,98,2330
4,AST,58,2330
5,LINE,23,261
5,LINE,2,254
5,LINE,1,262
4,AST,1,262
5,LINE,2,52
4,AST,2,52
5,LINE,6,110
5,LINE,1,145
5,LINE,10,712
4,AST,4,712
5,LINE,16,117
5,LINE,13,170
4,AST,10,170
5,LINE,10,311
4,AST,4,311
5,LINE,4,144
5,LINE,56,321
5,LINE,12,406
5,LINE,4,480
4,AST,4,480
5,LINE,7,546
4,AST,13,546
5,LINE,13,216
4,AST,6,216
5,LINE,2,796
4,AST,2,796
5,LINE,15,97
4,AST,9,97
5,LINE,2,310
5,LINE,4,1413
4,AST,3,1413
5,LINE,39,353
4,AST,18,353
5,LINE,10,420
4,AST,8,420
5,LINE,2,2316
5,LINE,55,117
4,AST,18,117
5,LINE,3,496
4,AST,2,496
5,LINE,24,70
5,LINE,16,488
4,AST,2,488
5,LINE,85,591
4,AST,92,591
5,LINE,8,156
4,AST,2,156
5,LINE,2,341
5,LINE,9,141
4,AST,2,141
5,LINE,5,35
4,AST,1,35
5,LINE,17,121
4,AST,7,121
5,LINE,118,382
4,AST,16,382
5,LINE,2,12
4,AST,2,12
5,LINE,2,1216
4,AST,2,1216
5,LINE,4,88
4,AST,4,88
5,LINE,24,411
4,AST,13,411
5,LINE,53,5240
4,AST,55,5240
5,LINE,2,171
4,AST,2,171
5,LINE,4,488
5,LINE,4,377
4,AST,1,377
5,LINE,5,227
5,LINE,4,13
4,AST,4,13
5,LINE,252,2018
4,AST,177,2018
5,LINE,2,386
5,LINE,5,107
4,AST,2,107
5,LINE,6,44
4,AST,5,44
5,LINE,7,1017
4,AST,4,1017
5,LINE,16,1681
4,AST,2,1681
5,LINE,1,378
4,AST,5,378
5,LINE,18,176
4,AST,9,176
5,LINE,2,22
5,LINE,4,269
4,AST,3,269
5,LINE,8,756
5,LINE,5,385
4,AST,10,385
5,LINE,3,22
4,AST,2,22
5,LINE,2,65
4,AST,2,65
5,LINE,9,620
4,AST,12,620
5,LINE,2,57
5,LINE,8,647
4,AST,8,647
5,LINE,11,257
4,AST,1,257
5,LINE,8,147
5,LINE,17,97
4,AST,16,97
5,LINE,20,885
4,AST,21,885
5,LINE,2,245
5,LINE,1,68
4,AST,1,68
5,LINE,3,710
5,LINE,5,132
4,AST,5,132
5,LINE,3,238
5,LINE,5,407
4,AST,3,407
5,LINE,7,49
5,LINE,39,210
4,AST,8,210
5,LINE,2,275
4,AST,2,275
5,LINE,2,60
4,AST,2,60
5,LINE,102,345
4,AST,88,345
5,LINE,5,66
4,AST,1,66
5,LINE,31,311
4,AST,20,311
5,LINE,21,820
4,AST,10,820
5,LINE,2,174
4,AST,2,174
5,LINE,2,337
4,AST,6,337
5,LINE,4,105
5,LINE,60,3589
4,AST,41,3589
5,LINE,11,393
4,AST,11,393
5,LINE,8,412
4,AST,4,412
5,LINE,36,758
4,AST,22,758
5,LINE,12,645
4,AST,36,645
5,LINE,8,292
5,LINE,67,573
4,AST,28,573
5,LINE,2,89
5,LINE,4,200
4,AST,4,200
5,LINE,17,1243
4,AST,7,1243
5,LINE,3,145
4,AST,2,145
5,LINE,6,57
5,LINE,6,65
4,AST,6,65
5,LINE,2,206
4,AST,2,206
5,LINE,2,106
5,LINE,11,156
4,AST,4,156
5,LINE,46,222
4,AST,27,222
5,LINE,2,44
4,AST,2,44
5,LINE,15,251
4,AST,12,251
5,LINE,2,251
4,AST,2,251
5,LINE,1,309
5,LINE,10,2714
4,AST,5,2714
5,LINE,2,122
4,AST,2,122
5,LINE,4,343
4,AST,4,343
5,LINE,1,153
4,AST,1,153
5,LINE,79,676
4,AST,69,676
5,LINE,3,23
4,AST,3,23
5,LINE,11,160
4,AST,11,160
5,LINE,2,50
5,LINE,16,156
4,AST,3,156
5,LINE,32,3517
5,LINE,4,330
4,AST,4,330
5,LINE,2,1227
5,LINE,4,2376
5,LINE,5,255
4,AST,3,255
5,LINE,8,146
4,AST,10,146
5,LINE,4,247
4,AST,4,247
5,LINE,39,299
4,AST,18,299
5,LINE,2,59
5,LINE,39,340
4,AST,18,340
5,LINE,10,517
5,LINE,239,787
4,AST,130,787
5,LINE,24,356
4,AST,10,356
5,LINE,8,535
5,LINE,2,2040
5,LINE,6,257
4,AST,5,257
5,LINE,12,650
4,AST,8,650
5,LINE,32,246
4,AST,13,246
5,LINE,76,344
5,LINE,6,12
5,LINE,48,312
5,LINE,97,288
4,AST,32,288
5,LINE,2,679
5,LINE,2,104
4,AST,2,104
5,LINE,4,638
4,AST,1,638
5,LINE,6,113
5,LINE,12,429
4,AST,8,429
5,LINE,14,163
4,AST,8,163
5,LINE,1,17
5,LINE,15,133
5,LINE,5,239
4,AST,9,239
5,LINE,6,1398
4,AST,8,1398
5,LINE,5,167
4,AST,5,167
5,LINE,8,381
4,AST,4,381
5,LINE,60,6346
4,AST,14,6346
5,LINE,2,338
5,LINE,28,509
4,AST,19,509
5,LINE,80,1660
4,AST,104,1660
5,LINE,2,393
5,LINE,16,2348
4,AST,15,2348
5,LINE,7,6875
4,AST,7,6875
5,LINE,4,1624
4,AST,1,1624
5,LINE,2,337
5,LINE,25,213
5,LINE,14,201
4,AST,7,201
5,LINE,1,321
4,AST,1,321
5,LINE,32,364
4,AST,22,364
5,LINE,24,74
4,AST,9,74
5,LINE,2,432
4,AST,1,432
5,LINE,25,666
4,AST,10,666
5,LINE,36,1453
4,AST,24,1453
5,LINE,399,247
4,AST,7,247
5,LINE,2,343
4,AST,2,343
5,LINE,3,1417
4,AST,1,1417
5,LINE,52,1097
4,AST,52,1097
5,LINE,5,31
5,LINE,8,27
5,LINE,5,484
4,AST,5,484
5,LINE,5,476
5,LINE,3,325
4,AST,2,325
5,LINE,8,369
4,AST,4,369
5,LINE,3,2021
5,LINE,2,3
5,LINE,9,393
4,AST,6,393
5,LINE,4,1725
4,AST,4,1725
5,LINE,21,153
4,AST,8,153
5,LINE,4,435
4,AST,2,435
5,LINE,22,513
5,LINE,20,287
4,AST,13,287
5,LINE,4,2
5,LINE,13,5276
4,AST,11,5276
5,LINE,38,215
4,AST,39,215
5,LINE,2,50
5,LINE,19,238
4,AST,5,238
5,LINE,4,199
5,LINE,114,132
4,AST,62,132
5,LINE,2,72
5,LINE,5,224
5,LINE,4,114
4,AST,4,114
5,LINE,16,39
5,LINE,7,42
4,AST,6,42
5,LINE,42,73
4,AST,7,73
5,LINE,9,427
5,LINE,22,230
4,AST,7,230
5,LINE,22,534
4,AST,10,534
5,LINE,10,73
5,LINE,52,304
5,LINE,22,91
5,LINE,7,101
4,AST,4,101
5,LINE,8,417
4,AST,8,417
5,LINE,6,67
5,LINE,2,83
5,LINE,4,215
4,AST,2,215
5,LINE,34,183
4,AST,28,183
5,LINE,15,126
4,AST,2,126
5,LINE,15,1537
4,AST,12,1537
5,LINE,17,211
4,AST,2,211
5,LINE,25,260
4,AST,28,260
5,LINE,2,1630
4,AST,2,1630
5,LINE,52,301
5,LINE,46,66
4,AST,46,66
5,LINE,2,693
5,LINE,202,171
4,AST,153,171
5,LINE,16,92
4,AST,9,92
5,LINE,148,116
4,AST,12,116
5,LINE,7,74
4,AST,7,74
5,LINE,2,99
5,LINE,2,83
5,LINE,15,240
4,AST,8,240
5,LINE,45,247
4,AST,19,247
5,LINE,4,1346
5,LINE,47,407
4,AST,27,407
5,LINE,29,1259
4,AST,19,1259
5,LINE,3,369
5,LINE,2,1248
4,AST,1,1248
5,LINE,13,11
4,AST,12,11
5,LINE,3,132
5,LINE,49,194
4,AST,45,194
5,LINE,2,30
5,LINE,9,408
5,LINE,2,258
5,LINE,14,183
4,AST,7,183
5,LINE,2,650
4,AST,2,650
5,LINE,2,64
4,AST,1,64
5,LINE,6,1883
4,AST,5,1883
5,LINE,2,77
4,AST,2,77
5,LINE,4,675
5,LINE,2,439
4,AST,2,439
5,LINE,2,168
5,LINE,5,661
4,AST,3,661
5,LINE,45,240
5,LINE,32,4707
4,AST,2,4707
5,LINE,2,260
5,LINE,3,501
4,AST,1,501
5,LINE,1,57
5,LINE,3,1555
4,AST,3,1555
5,LINE,8,1343
4,AST,4,1343
5,LINE,16,326
4,AST,16,326
5,LINE,105,478
4,AST,30,478
5,LINE,4,187
4,AST,3,187
5,LINE,8,361
4,AST,4,361
5,LINE,15,1031
4,AST,1,1031
5,LINE,6,25
4,AST,4,25
5,LINE,5,420
4,AST,4,420
5,LINE,9,268
4,AST,13,268
5,LINE,2,64
4,AST,2,64
5,LINE,16,1124
4,AST,9,1124
5,LINE,7,88
5,LINE,5,42
4,AST,5,42
5,LINE,68,347
4,AST,28,347
5,LINE,3,373
4,AST,1,373
5,LINE,2,121
5,LINE,22,101
4,AST,42,101
5,LINE,5,361
4,AST,1,361
5,LINE,4,216
5,LINE,2,2456
4,AST,2,2456
5,LINE,7,3094
4,AST,6,3094
5,LINE,2,73
4,AST,2,73
5,LINE,8,347
4,AST,4,347
5,LINE,11,67
4,AST,4,67
5,LINE,10,271
4,AST,8,271
5,LINE,17,2355
5,LINE,24,248
5,LINE,12,278
5,LINE,19,2772
4,AST,20,2772
5,LINE,1,176
5,LINE,4,177
4,AST,4,177
5,LINE,2,41
4,AST,4,41
5,LINE,1,61
5,LINE,7,59
4,AST,4,59
5,LINE,16,305
4,AST,10,305
5,LINE,2,62
5,LINE,8,32
5,LINE,34,85
4,AST,53,85
5,LINE,7,75
4,AST,1,75
5,LINE,54,306
5,LINE,10,691
4,AST,6,691
5,LINE,4,403
4,AST,2,403
5,LINE,3,2727
4,AST,1,2727
5,LINE,38,142
4,AST,7,142
5,LINE,2,277
5,LINE,4,340
4,AST,6,340
5,LINE,47,88
4,AST,32,88
5,LINE,2,491
5,LINE,18,502
4,AST,10,502
5,LINE,1,353
4,AST,1,353
5,LINE,4,283
5,LINE,80,939
4,AST,26,939
5,LINE,2,173
5,LINE,2,267
5,LINE,6,1536
4,AST,3,1536
5,LINE,50,5189
4,AST,69,5189
5,LINE,4,630
4,AST,2,630
5,LINE,2,400
4,AST,1,400
5,LINE,15,278
4,AST,9,278
5,LINE,8,638
4,AST,8,638
5,LINE,4,201
5,LINE,8,714
4,AST,8,714
5,LINE,2,49
5,LINE,3,259
4,AST,5,259
5,LINE,3,452
5,LINE,32,1283
4,AST,17,1283
5,LINE,1,309
4,AST,1,309
5,LINE,1,365
5,LINE,2,2347
4,AST,2,2347
5,LINE,4,776
4,AST,6,776
5,LINE,2,107
5,LINE,2,195
4,AST,2,195
5,LINE,10,5456
4,AST,14,5456
5,LINE,55,99
5,LINE,2,2035
4,AST,4,2035
5,LINE,4,67
5,LINE,2,327
4,AST,2,327
5,LINE,112,2912
4,AST,64,2912
5,LINE,15,327
4,AST,9,327
5,LINE,54,280
5,LINE,8,351
4,AST,4,351
5,LINE,9,636
4,AST,2,636
5,LINE,2,64
4,AST,2,64
5,LINE,108,661
4,AST,157,661
5,LINE,85,67
4,AST,26,67
5,LINE,3,323
4,AST,1,323
5,LINE,1,88
5,LINE,1,473
4,AST,1,473
5,LINE,2,202
5,LINE,7,61
4,AST,3,61
5,LINE,26,4501
4,AST,16,4501
5,LINE,3,154
5,LINE,102,383
5,LINE,6,506
4,AST,2,506
5,LINE,2,262
4,AST,2,262
5,LINE,50,47
4,AST,29,47
5,LINE,2,79
5,LINE,39,356
4,AST,18,356
5,LINE,8,313
4,AST,4,313
5,LINE,4,125
5,LINE,1,105
5,LINE,18,351
4,AST,16,351
5,LINE,5,1029
4,AST,3,1029
5,LINE,42,408
4,AST,17,408
5,LINE,16,162
4,AST,16,162
5,LINE,252,494
4,AST,45,494
5,LINE,55,2004
4,AST,67,2004
5,LINE,20,1415
4,AST,18,1415
5,LINE,4,97
5,LINE,44,320
4,AST,30,320
5,LINE,2,63
4,AST,1,63
5,LINE,4,654
4,AST,4,654
5,LINE,31,58
5,LINE,12,104
4,AST,7,104
5,LINE,16,290
5,LINE,6,73
5,LINE,4,14
5,LINE,21,335
5,LINE,14,190
5,LINE,1,1163
4,AST,1,1163
5,LINE,4,695
4,AST,4,695
5,LINE,4,77
4,AST,8,77
5,LINE,14,173
4,AST,4,173
5,LINE,52,489
4,AST,31,489
5,LINE,3,203
4,AST,1,203
5,LINE,2,245
5,LINE,496,294
4,AST,5,294
5,LINE,14,213
5,LINE,46,786
5,LINE,9,62
5,LINE,2,78
5,LINE,40,707
4,AST,45,707
5,LINE,16,466
4,AST,8,466
5,LINE,265,576
5,LINE,4,1124
4,AST,4,1124
5,LINE,233,899
4,AST,49,899
5,LINE,4,60
4,AST,2,60
5,LINE,185,123
4,AST,79,123
5,LINE,7,44
5,LINE,2,90
4,AST,2,90
5,LINE,3,202
5,LINE,3,28
5,LINE,8,317
4,AST,4,317
5,LINE,57,327
4,AST,19,327
5,LINE,11,47
5,LINE,8,420
4,AST,8,420
5,LINE,14,26
5,LINE,73,209
4,AST,26,209
5,LINE,6,1086
4,AST,2,1086
5,LINE,2,56
5,LINE,12,365
4,AST,9,365
5,LINE,8,481
4,AST,4,481
5,LINE,6,694
4,AST,6,694
5,LINE,45,222
4,AST,30,222
5,LINE,8,356
4,AST,4,356
5,LINE,39,284
4,AST,33,284
5,LINE,4,248
5,LINE,2,349
5,LINE,2,73
4,AST,2,73
5,LINE,28,22
4,AST,3,22
5,LINE,2,324
5,LINE,2,270
5,LINE,5,32
5,LINE,39,337
4,AST,18,337
5,LINE,29,166
4,AST,12,166
5,LINE,4,22
4,AST,22,22
5,LINE,2,124
4,AST,1,124
5,LINE,2,90
4,AST,2,90
5,LINE,31,105
4,AST,18,105
5,LINE,59,5424
5,LINE,2,554
5,LINE,5,566
4,AST,6,566
5,LINE,2,70
5,LINE,35,171
4,AST,29,171
5,LINE,10,3611
5,LINE,108,856
4,AST,60,856
5,LINE,3,359
4,AST,1,359
5,LINE,2,79
4,AST,2,79
5,LINE,18,1724
5,LINE,16,1051
5,LINE,1,197
5,LINE,14,1675
4,AST,3,1675
5,LINE,2,35
5,LINE,8,360
4,AST,4,360
5,LINE,2,46
4,AST,1,46
5,LINE,6,108
4,AST,1,108
5,LINE,19,418
5,LINE,3,731
4,AST,2,731
5,LINE,69,97
5,LINE,10,523
5,LINE,4,953
4,AST,3,953
5,LINE,20,711
4,AST,10,711
5,LINE,21,111
4,AST,21,111
5,LINE,8,62
4,AST,6,62
5,LINE,2,1207
4,AST,2,1207
5,LINE,13,78
4,AST,6,78
5,LINE,2,114
5,LINE,13,261
5,LINE,36,40
5,LINE,4,29
5,LINE,5,88
4,AST,2,88
5,LINE,49,81
5,LINE,6,153
4,AST,2,153
5,LINE,51,559
4,AST,15,559
5,LINE,26,61
4,AST,12,61
5,LINE,2,155
5,LINE,38,112
4,AST,37,112
5,LINE,2,468
4,AST,2,468
5,LINE,8,356
4,AST,2,356
5,LINE,8,342
4,AST,4,342
5,LINE,1,79
4,AST,1,79
5,LINE,2,358
5,LINE,2,1482
4,AST,2,1482
5,LINE,14,154
4,AST,8,154
5,LINE,6,102
4,AST,4,102
5,LINE,12,404
4,AST,15,404
5,LINE,1,15
4,AST,1,15
5,LINE,41,134
5,LINE,2,339
4,AST,2,339
5,LINE,24,5275
4,AST,2,5275
5,LINE,6,49
5,LINE,2,487
4,AST,4,487
5,LINE,17,175
4,AST,4,175
5,LINE,13,314
5,LINE,4,470
4,AST,3,470
5,LINE,7,14
5,LINE,4,1425
4,AST,4,1425
5,LINE,7,31
4,AST,4,31
5,LINE,2,629
5,LINE,5,80
5,LINE,5,980
4,AST,1,980
5,LINE,6,105
5,LINE,38,744
4,AST,4,744
5,LINE,17,84
4,AST,14,84
5,LINE,19,199
4,AST,17,199
5,LINE,23,469
4,AST,228,469
5,LINE,4,149
5,LINE,2,58
5,LINE,2,189
5,LINE,89,68
4,AST,54,68
5,LINE,2,735
4,AST,2,735
5,LINE,42,1337
4,AST,13,1337
5,LINE,2,263
4,AST,2,263
5,LINE,2,537
4,AST,3,537
5,LINE,6,115
4,AST,2,115
5,LINE,1,98
5,LINE,19,414
4,AST,10,414
5,LINE,28,62
4,AST,18,62
5,LINE,2,99
4,AST,4,99
5,LINE,1,109
5,LINE,2,881
4,AST,1,881
5,LINE,3,77
4,AST,2,77
5,LINE,4,182
4,AST,2,182
5,LINE,6,562
4,AST,6,562
5,LINE,2,548
4,AST,2,548
5,LINE,11,230
5,LINE,7,436
4,AST,7,436
5,LINE,4,21
5,LINE,2,25
4,AST,2,25
5,LINE,168,287
4,AST,90,287
5,LINE,7,6
5,LINE,10,516
4,AST,3,516
5,LINE,2,306
5,LINE,1,1076
4,AST,1,1076
5,LINE,12,913
5,LINE,2,85
4,AST,2,85
5,LINE,3,458
4,AST,2,458
5,LINE,2,443
4,AST,2,443
5,LINE,4,651
5,LINE,13,33
4,AST,5,33
5,LINE,8,10
4,AST,3,10
5,LINE,7,50
5,LINE,1,587
5,LINE,12,3171
4,AST,8,3171
5,LINE,4,918
5,LINE,15,616
4,AST,28,616
5,LINE,38,200
4,AST,11,200
5,LINE,11,869
4,AST,2,869
5,LINE,67,1179
4,AST,47,1179
5,LINE,24,359
5,LINE,42,800
5,LINE,8,318
4,AST,4,318
5,LINE,92,66
4,AST,3,66
5,LINE,34,182
4,AST,19,182
5,LINE,36,237
4,AST,16,237
5,LINE,28,159
5,LINE,5,2272
4,AST,1,2272
5,LINE,8,84
4,AST,5,84
5,LINE,12,398
5,LINE,10,637
4,AST,25,637
5,LINE,10,81
4,AST,5,81
5,LINE,58,1220
4,AST,26,1220
5,LINE,18,161
4,AST,2,161
5,LINE,91,78
4,AST,54,78
5,LINE,4,725
4,AST,4,725
5,LINE,13,68
5,LINE,2,2289
4,AST,2,2289
5,LINE,2,306
4,AST,2,306
5,LINE,40,72
4,AST,18,72
5,LINE,2,8
5,LINE,8,358
4,AST,4,358
5,LINE,10,2072
4,AST,8,2072
5,LINE,6,82
5,LINE,13,306
5,LINE,12,1786
5,LINE,2,56
4,AST,2,56
5,LINE,30,595
4,AST,22,595
5,LINE,2,67
4,AST,2,67
5,LINE,12,259
5,LINE,4,60
4,AST,2,60
5,LINE,19,64
4,AST,11,64
5,LINE,9,98
4,AST,3,98
5,LINE,16,244
4,AST,7,244
5,LINE,1,125
5,LINE,35,372
4,AST,12,372
5,LINE,5,734
4,AST,10,734
5,LINE,38,4463
4,AST,28,4463
5,LINE,2,186
4,AST,2,186
5,LINE,6,209
5,LINE,2,305
5,LINE,4,1797
4,AST,2,1797
5,LINE,3,331
5,LINE,3,99
5,LINE,59,1363
4,AST,53,1363
5,LINE,43,526
4,AST,27,526
5,LINE,3,205
5,LINE,6,611
4,AST,5,611
5,LINE,70,106
4,AST,43,106
5,LINE,2,65
4,AST,2,65
5,LINE,2,681
4,AST,2,681
5,LINE,2,553
4,AST,2,553
5,LINE,86,1268
4,AST,61,1268
5,LINE,61,107
5,LINE,14,470
4,AST,10,470
5,LINE,50,130
5,LINE,157,349
4,AST,70,349
5,LINE,2,484
5,LINE,18,179
4,AST,14,179
5,LINE,11,141
4,AST,10,141
5,LINE,4,5232
5,LINE,2,1394
4,AST,2,1394
5,LINE,2,894
5,LINE,21,547
5,LINE,3,156
4,AST,3,156
5,LINE,37,172
4,AST,32,172
5,LINE,5,137
4,AST,3,137
5,LINE,11,3027
4,AST,3,3027
5,LINE,2,121
4,AST,2,121
5,LINE,38,99
5,LINE,16,210
5,LINE,4,503
4,AST,4,503
5,LINE,5,205
4,AST,4,205
5,LINE,2,82
4,AST,2,82
5,LINE,36,75
4,AST,11,75
5,LINE,4,56
5,LINE,9,1569
4,AST,11,1569
5,LINE,12,1426
4,AST,4,1426
5,LINE,30,2461
4,AST,22,2461
5,LINE,5,107
4,AST,4,107
5,LINE,2,56
5,LINE,26,978
4,AST,22,978
5,LINE,4,73
4,AST,3,73
5,LINE,10,5443
4,AST,14,5443
5,LINE,6,173
4,AST,3,173
5,LINE,4,17
4,AST,4,17
5,LINE,12,182
4,AST,12,182
5,LINE,3,162
4,AST,1,162
5,LINE,25,138
4,AST,18,138
5,LINE,19,73
5,LINE,5,162
4,AST,5,162
5,LINE,14,118
5,LINE,4,56
4,AST,2,56
5,LINE,2,1626
4,AST,2,1626
5,LINE,24,248
5,LINE,3,73
5,LINE,13,336
5,LINE,25,781
4,AST,6,781
5,LINE,8,224
4,AST,7,224
5,LINE,4,767
4,AST,2,767
5,LINE,3,269
4,AST,2,269
5,LINE,42,401
4,AST,22,401
5,LINE,2,71
4,AST,2,71
5,LINE,2,31
5,LINE,64,112
4,AST,60,112
5,LINE,23,1793
4,AST,11,1793
5,LINE,2,11
5,LINE,2,78
5,LINE,2,314
5,LINE,2,11
4,AST,2,11
5,LINE,2,114
5,LINE,2,77
4,AST,2,77
5,LINE,8,299
5,LINE,28,1088
4,AST,12,1088
5,LINE,25,94
4,AST,6,94
5,LINE,17,204
5,LINE,2,66
4,AST,1,66
5,LINE,7,71
4,AST,2,71
5,LINE,55,412
4,AST,24,412
5,LINE,472,384
4,AST,135,384
5,LINE,16,62
4,AST,13,62
5,LINE,3,285
4,AST,2,285
5,LINE,8,169
4,AST,2,169
5,LINE,7,13
5,LINE,4,126
4,AST,4,126
5,LINE,49,457
4,AST,22,457
5,LINE,2,78
5,LINE,2,316
5,LINE,22,245
4,AST,18,245
5,LINE,37,492
4,AST,27,492
5,LINE,2,67
5,LINE,34,289
4,AST,13,289
5,LINE,6,1354
4,AST,4,1354
5,LINE,6,215
4,AST,6,215
5,LINE,2,575
4,AST,1,575
5,LINE,153,92
4,AST,1,92
5,LINE,2,114
4,AST,2,114
5,LINE,7,94
5,LINE,9,2496
4,AST,4,2496
5,LINE,8,1110
4,AST,6,1110
5,LINE,20,152
4,AST,18,152
5,LINE,3,117
4,AST,2,117
5,LINE,36,155
4,AST,26,155
5,LINE,8,344
4,AST,4,344
5,LINE,6,698
4,AST,4,698
5,LINE,4,96
5,LINE,7,509
4,AST,7,509
5,LINE,6,553
4,AST,1,553
5,LINE,36,123
4,AST,9,123
5,LINE,2,338
4,AST,2,338
5,LINE,10,46
5,LINE,2,120
4,AST,2,120
5,LINE,16,640
4,AST,12,640
5,LINE,11,102
4,AST,1,102
5,LINE,216,311
5,LINE,2,35
5,LINE,6,106
5,LINE,8,382
4,AST,4,382
5,LINE,19,1584
4,AST,93,1584
5,LINE,4,356
5,LINE,38,139
5,LINE,13,100
4,AST,9,100
5,LINE,50,123
4,AST,38,123
5,LINE,6,427
4,AST,2,427
5,LINE,8,1398
4,AST,9,1398
5,LINE,10,430
4,AST,10,430
5,LINE,4,227
5,LINE,9,217
4,AST,5,217
5,LINE,26,258
4,AST,10,258
5,LINE,8,42
4,AST,1,42
5,LINE,2,231
4,AST,2,231
5,LINE,16,332
4,AST,11,332
5,LINE,8,561
4,AST,4,561
5,LINE,60,160
4,AST,44,160
5,LINE,1,105
5,LINE,5,86
4,AST,1,86
5,LINE,6,363
4,AST,4,363
5,LINE,2,1106
5,LINE,1,397
4,AST,1,397
5,LINE,8,210
4,AST,8,210
5,LINE,2,185
4,AST,2,185
5,LINE,32,473
4,AST,28,473
5,LINE,15,27
4,AST,11,27
5,LINE,19,413
4,AST,11,413
5,LINE,41,57
4,AST,24,57
5,LINE,2,155
4,AST,2,155
5,LINE,8,117
5,LINE,18,15
5,LINE,4,274
5,LINE,4,71
4,AST,3,71
5,LINE,27,502
4,AST,12,502
5,LINE,28,3463
4,AST,15,3463
5,LINE,2,654
5,LINE,24,314
4,AST,24,314
5,LINE,4,1630
4,AST,1,1630
5,LINE,1,346
4,AST,1,346
5,LINE,13,305
5,LINE,1,195
4,AST,5,195
5,LINE,4,1043
4,AST,2,1043
5,LINE,3,1606
5,LINE,20,560
4,AST,8,560
5,LINE,15,2127
4,AST,1,2127
5,LINE,2,165
5,LINE,2,22
5,LINE,4,5705
5,LINE,2,643
5,LINE,2,67
5,LINE,4,54
5,LINE,18,93
4,AST,8,93
5,LINE,55,196
4,AST,28,196
5,LINE,41,76
4,AST,24,76
5,LINE,4,49
5,LINE,32,160
4,AST,14,160
5,LINE,15,1537
4,AST,12,1537
5,LINE,6,330
5,LINE,23,246
4,AST,19,246
5,LINE,0,1123
5,LINE,4,304
4,AST,2,304
5,LINE,142,681
4,AST,81,681
5,LINE,117,420
4,AST,68,420
5,LINE,14,63
5,LINE,13,412
4,AST,4,412
5,LINE,22,2449
4,AST,9,2449
5,LINE,6,1146
4,AST,2,1146
5,LINE,4,1177
4,AST,1,1177
5,LINE,3,89
5,LINE,21,2078
4,AST,6,2078
5,LINE,19,86
4,AST,5,86
5,LINE,1,208
5,LINE,13,259
4,AST,12,259
5,LINE,2,262
5,LINE,17,172
5,LINE,6,4378
4,AST,6,4378
5,LINE,6,397
4,AST,1,397
5,LINE,38,29
5,LINE,2,50
4,AST,2,50
5,LINE,2,214
5,LINE,179,231
4,AST,103,231
5,LINE,85,1042
4,AST,35,1042
5,LINE,2,179
4,AST,1,179
5,LINE,45,187
5,LINE,6,1973
